date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max
2007-07-16 18:30:00+00:00,23.9955,20.4955,21.83925,24.666235,21.71788,22.761986,46107.89,2.3999999,9.0,22.33161
2007-07-17 18:30:00+00:00,26.9455,20.6455,22.901749,29.569382,22.078377,24.592657,46085.76,2.5,3.0,20.037485
2007-07-18 18:30:00+00:00,27.6955,19.6455,22.83925,31.29126,21.92905,25.331179,46063.023,5.2000003,8.0,12.287555
2007-07-19 18:30:00+00:00,27.4955,19.6455,22.955917,31.1884,22.061926,25.533707,46039.688,3.1000001,6.0,12.287555
2007-07-20 18:30:00+00:00,25.7455,19.595499,22.437166,27.897587,21.418095,24.264433,46015.773,1.1,4.0,13.556282
2007-07-21 18:30:00+00:00,24.2455,19.3955,21.499666,25.779942,21.153002,23.123787,45991.086,2.8999999,8.0,14.830076
2007-07-22 18:30:00+00:00,25.7455,19.5455,21.935083,28.898216,21.451494,24.404915,45965.566,11.300001,13.0,11.165805
2007-07-23 18:30:00+00:00,26.1455,19.6455,22.15175,29.483852,22.205235,24.973757,45939.258,8.6,13.0,9.339208
2007-07-24 18:30:00+00:00,25.845499,19.4455,21.891335,29.45589,21.415028,24.279406,45912.195,4.2000003,7.0,12.261157
2007-07-25 18:30:00+00:00,26.345499,19.1955,22.224665,28.798786,20.961788,24.0114,45884.41,3.3999999,6.0,15.137133
2007-07-26 18:30:00+00:00,26.4955,19.7955,22.143417,28.913689,21.608711,24.068161,45855.945,8.500001,9.0,15.256526
2007-07-27 18:30:00+00:00,25.7455,19.6955,22.193419,26.901737,21.301891,23.765036,45826.824,2.5,6.0,16.65754
2007-07-28 18:30:00+00:00,25.7955,19.845499,21.297583,27.825249,21.422441,23.033903,45797.094,17.699999,16.0,15.815435
2007-07-29 18:30:00+00:00,24.4955,19.5455,21.282999,26.921543,20.933392,23.149195,45766.777,5.1,12.0,13.039754
2007-07-30 18:30:00+00:00,24.2955,19.595499,21.11425,26.511452,21.071789,22.860483,45735.914,12.299999,12.0,15.111424
2007-07-31 18:30:00+00:00,24.2455,19.4455,21.155916,24.985737,20.834614,22.459803,45704.54,13.600001,14.0,19.803272
2007-08-01 18:30:00+00:00,23.0455,19.3955,20.551752,23.282022,20.646687,21.673464,45672.684,12.700001,22.0,20.268991
2007-08-02 18:30:00+00:00,25.345499,19.4455,21.728834,25.368689,20.180145,22.399223,45640.375,3.8,12.0,25.582806
2007-08-03 18:30:00+00:00,25.4955,19.7455,21.572586,26.100342,19.975101,22.111444,45607.652,5.8,10.0,24.64094
2007-08-04 18:30:00+00:00,24.1455,19.6955,20.728834,23.600891,20.073133,21.068441,45574.543,17.8,22.0,28.174456
2007-08-05 18:30:00+00:00,23.7455,19.5455,20.524664,24.05261,19.720846,20.905457,45541.082,32.5,24.0,24.48
2007-08-06 18:30:00+00:00,24.9955,19.3955,21.26842,24.532162,19.260063,21.021645,45507.297,2.3,10.0,28.943642
2007-08-07 18:30:00+00:00,25.5455,19.7455,22.295502,24.856901,19.774357,21.963882,45473.215,0.6,4.0,30.735231
2007-08-08 18:30:00+00:00,25.595499,19.9955,22.391333,25.080702,20.16966,22.356674,45438.87,1.6000001,8.0,28.449112
2007-08-09 18:30:00+00:00,24.845499,20.1955,21.974669,24.7143,20.45419,22.270775,45404.277,2.8000002,9.0,25.071096
2007-08-10 18:30:00+00:00,25.5455,19.0455,22.082998,26.42488,19.181862,22.337296,45369.188,0.3,3.0,23.893261
2007-08-11 18:30:00+00:00,25.6455,20.2455,22.289251,25.515823,21.024193,22.681162,45333.535,0.0,0.0,24.014996
2007-08-12 18:30:00+00:00,26.595499,19.2455,22.355913,27.532972,20.034235,22.961466,45297.35,0.3,1.0,24.014996
2007-08-13 18:30:00+00:00,27.2955,18.4455,22.360083,28.357048,19.596384,23.230516,45260.67,0.0,0.0,19.211996
2007-08-14 18:30:00+00:00,27.4955,17.5455,22.33925,29.4001,18.8685,23.694572,45223.53,0.0,0.0,12.904882
2007-08-15 18:30:00+00:00,27.2955,18.4455,22.985083,29.983612,20.003613,24.996012,45185.965,0.0,0.0,11.252519
2007-08-16 18:30:00+00:00,27.095499,19.845499,23.393415,29.15303,22.023027,25.225502,45148.008,0.2,2.0,15.745627
2007-08-17 18:30:00+00:00,26.3955,19.1955,22.549667,26.938942,20.653582,23.607567,45109.688,1.3000001,3.0,20.456745
2007-08-18 18:30:00+00:00,27.345499,18.2955,22.772581,28.702965,19.596403,23.804106,45071.04,0.0,0.0,18.532135
2007-08-19 18:30:00+00:00,27.1955,19.9955,22.187164,30.166756,21.171478,23.602598,45032.098,11.4,11.0,18.532133
2007-08-20 18:30:00+00:00,26.2955,19.8955,21.55175,28.80935,21.035267,23.227425,44992.89,22.7,22.0,17.294992
2007-08-21 18:30:00+00:00,25.2955,19.4955,21.393417,26.9297,20.455761,22.632032,44953.45,4.8,12.0,20.991426
2007-08-22 18:30:00+00:00,25.9955,19.095499,21.628838,27.901855,20.534292,23.321272,44913.81,5.6000004,12.0,17.917007
2007-08-23 18:30:00+00:00,26.2955,19.3955,21.818419,29.601574,21.036793,24.077536,44873.992,11.400001,12.0,16.375053
2007-08-24 18:30:00+00:00,25.3955,19.595499,21.878836,27.85664,21.63471,24.293665,44834.03,10.499999,17.0,14.88242
2007-08-25 18:30:00+00:00,26.7955,19.5455,22.345503,29.385162,21.231577,24.256037,44793.957,1.5,6.0,15.986595
2007-08-26 18:30:00+00:00,25.6455,19.8955,22.308,27.28722,21.600359,24.008284,44753.8,0.2,1.0,14.264361
2007-08-27 18:30:00+00:00,26.9455,19.9455,22.639252,30.577156,21.86167,24.765928,44713.582,2.0,6.0,15.111424
2007-08-28 18:30:00+00:00,26.1955,20.2955,22.285086,28.74739,22.27694,24.255564,44673.336,6.3,7.0,14.830076
2007-08-29 18:30:00+00:00,24.1455,19.7455,21.099669,26.28971,21.129162,22.930227,44633.07,10.000001,24.0,17.313717
2007-08-30 18:30:00+00:00,23.8955,19.4955,21.022585,24.8019,20.475863,22.000776,44592.535,4.2999997,12.0,22.7057
2007-08-31 18:30:00+00:00,24.9455,19.2455,21.430916,25.036259,19.861393,21.880323,44551.64,0.4,3.0,24.850431
2007-09-01 18:30:00+00:00,24.8955,19.9955,21.366333,25.917091,20.932257,22.422995,44510.434,4.8999996,12.0,21.2522
2007-09-02 18:30:00+00:00,25.6955,18.9455,21.718416,26.860857,19.511753,22.43175,44468.93,1.3000001,3.0,26.200977
2007-09-03 18:30:00+00:00,26.3955,19.7955,22.424665,27.12078,20.72053,23.513853,44427.164,1.5,9.0,20.12461
2007-09-04 18:30:00+00:00,26.6955,20.4455,22.462166,28.905334,21.501312,23.873789,44385.17,2.6999998,6.0,20.5484
2007-09-05 18:30:00+00:00,25.4455,19.7455,22.30175,26.066826,20.770353,23.152346,44342.973,0.3,1.0,22.751316
2007-09-06 18:30:00+00:00,26.4455,20.095499,22.637167,27.852531,21.591696,23.997263,44300.6,0.4,2.0,19.803272
2007-09-07 18:30:00+00:00,26.7455,19.7455,22.797585,29.936241,21.977806,25.321497,44258.086,0.6,3.0,12.287555
2007-09-08 18:30:00+00:00,28.0455,19.4955,22.739252,33.152916,22.545286,26.200554,44215.457,13.9,11.0,7.2
2007-09-09 18:30:00+00:00,27.9455,19.2455,22.841333,33.439552,22.40634,26.410027,44172.734,1.2,5.0,5.95906
2007-09-10 18:30:00+00:00,27.4955,20.0455,23.22883,32.109455,22.934494,26.425924,44129.95,2.9,10.0,10.483357
2007-09-11 18:30:00+00:00,28.0455,19.6455,23.089249,32.15887,22.672329,26.561655,44087.133,6.8999996,8.0,8.287822
2007-09-12 18:30:00+00:00,27.3955,20.345499,22.96425,31.43618,22.91278,25.980474,44044.31,13.9,14.0,10.931203
2007-09-13 18:30:00+00:00,23.8955,19.7455,21.487165,26.044369,21.37098,23.40145,44001.504,6.5,13.0,15.463244
2007-09-14 18:30:00+00:00,24.7955,19.9955,21.88925,26.523827,21.601425,23.41525,43958.746,1.9000001,5.0,17.551615
2007-09-15 18:30:00+00:00,24.9955,19.6955,21.822584,27.198624,21.068817,23.541449,43916.062,1.1,5.0,17.388409
2007-09-16 18:30:00+00:00,25.095499,19.7455,21.351748,26.498129,21.20379,22.94066,43873.473,5.2,10.0,18.486622
2007-09-17 18:30:00+00:00,21.9955,19.595499,20.393417,23.861616,20.259846,21.658705,43831.01,9.900001,20.0,18.64369
2007-09-18 18:30:00+00:00,25.345499,19.1955,21.753836,25.127552,19.994228,21.942766,43788.69,0.3,3.0,26.405453
2007-09-19 18:30:00+00:00,26.0455,18.6455,22.116333,25.600143,19.338997,22.25342,43746.24,0.0,0.0,23.157824
2007-09-20 18:30:00+00:00,26.3955,19.2955,22.418417,25.665995,19.650108,22.491463,43703.58,0.0,0.0,27.021591
2007-09-21 18:30:00+00:00,25.9955,19.6955,22.368422,25.93887,20.129099,22.614126,43660.734,0.5,3.0,24.648829
2007-09-22 18:30:00+00:00,26.2955,19.845499,22.587166,26.308569,20.36649,22.646662,43617.74,0.2,2.0,27.345785
2007-09-23 18:30:00+00:00,25.4455,20.2455,22.374666,25.339571,20.775599,22.568003,43574.617,1.6,8.0,27.859905
2007-09-24 18:30:00+00:00,24.9455,20.4955,22.258001,24.59081,21.336538,22.865396,43531.4,1.7,9.0,27.783045
2007-09-25 18:30:00+00:00,25.5455,18.6455,22.02675,26.772167,20.153292,23.583519,43488.113,1.3000001,4.0,15.517629
2007-09-26 18:30:00+00:00,27.0455,18.6955,22.197586,30.606026,20.659805,24.38294,43444.785,3.0,3.0,14.039999
2007-09-27 18:30:00+00:00,26.6455,18.2455,22.06217,27.663937,19.668388,23.08223,43401.453,0.0,0.0,19.770523
2007-09-28 18:30:00+00:00,27.2455,19.095499,22.085085,29.995747,20.340118,23.80213,43358.133,4.7,9.0,18.511143
2007-09-29 18:30:00+00:00,26.5455,19.7955,22.1205,28.794144,21.273117,23.738222,43314.855,4.9999995,8.0,19.652176
2007-09-30 18:30:00+00:00,26.1455,19.6955,21.449669,29.01728,21.353998,23.141283,43271.65,10.4,11.0,18.844202
2007-10-01 18:30:00+00:00,25.8955,18.9955,21.930916,27.86935,20.299973,23.49633,43228.54,0.7,4.0,17.026896
2007-10-02 18:30:00+00:00,26.4955,18.2955,22.15175,28.242245,19.682943,23.717255,43185.566,0.1,1.0,15.683774
2007-10-03 18:30:00+00:00,26.1955,19.1455,22.089249,29.042427,20.56558,23.99196,43142.746,0.6,3.0,14.869351
2007-10-04 18:30:00+00:00,26.345499,18.6955,22.095503,27.871635,19.960032,23.560484,43100.113,1.3000001,5.0,16.203999
2007-10-05 18:30:00+00:00,25.9955,18.095499,21.7705,27.852192,18.913162,22.915703,43057.688,0.5,2.0,17.163355
2007-10-06 18:30:00+00:00,25.6955,17.9455,21.578835,27.464222,18.71403,22.728746,43015.51,0.70000005,4.0,17.28
2007-10-07 18:30:00+00:00,26.095499,18.7955,21.820501,28.799892,19.889381,23.36786,42973.605,0.70000005,3.0,12.849528
2007-10-08 18:30:00+00:00,26.9955,18.595499,22.647583,30.320534,20.318367,24.833738,42931.984,0.1,1.0,10.97262
2007-10-09 18:30:00+00:00,27.7455,18.6455,23.362167,30.280178,20.17876,24.958862,42890.36,0.0,0.0,8.12197
2007-10-10 18:30:00+00:00,28.3955,19.3955,23.6455,30.652622,20.96199,25.153412,42848.65,0.1,1.0,11.885453
2007-10-11 18:30:00+00:00,28.8955,18.9955,23.803835,30.695019,21.35105,25.271086,42806.88,0.0,0.0,12.181624
2007-10-12 18:30:00+00:00,29.0455,18.4455,23.593414,30.458897,20.504446,24.750868,42765.08,0.0,0.0,14.917212
2007-10-13 18:30:00+00:00,28.9955,17.5455,23.393417,30.18647,19.227703,24.27326,42723.29,0.0,0.0,12.496719
2007-10-14 18:30:00+00:00,29.095499,17.845499,23.73925,30.502071,19.605413,24.550207,42681.535,0.0,0.0,9.693296
2007-10-15 18:30:00+00:00,27.2955,18.7955,23.451752,30.121685,20.916704,25.205183,42639.85,0.5,3.0,10.636766
2007-10-16 18:30:00+00:00,27.8955,18.1955,22.907999,29.85223,20.15083,24.875963,42598.273,3.0,8.0,8.587338
2007-10-17 18:30:00+00:00,27.9455,18.6455,22.435083,30.40982,21.282438,24.916616,42556.83,6.9,12.0,10.195057
2007-10-18 18:30:00+00:00,26.845499,18.7455,21.978834,30.598125,21.134344,24.516424,42515.56,13.200001,16.0,10.1376915
2007-10-19 18:30:00+00:00,26.1455,19.3955,21.680916,28.997917,22.132404,24.582558,42474.49,18.1,13.0,4.39436
2007-10-20 18:30:00+00:00,25.9955,19.2455,21.566332,29.279694,22.197887,24.69094,42433.66,17.5,13.0,5.771239
2007-10-21 18:30:00+00:00,24.6455,18.9955,20.541336,27.149988,21.68163,22.940844,42393.1,21.199997,24.0,15.077082
2007-10-22 18:30:00+00:00,23.6455,19.2955,20.712168,26.130983,21.183949,22.797812,42352.85,7.799999,18.0,14.003029
2007-10-23 18:30:00+00:00,24.4455,19.2955,21.11217,25.610588,20.60625,22.427927,42312.94,3.2,12.0,18.692286
2007-10-24 18:30:00+00:00,24.845499,19.1955,21.472586,25.577948,19.899916,22.258314,42273.418,0.2,2.0,21.599998
2007-10-25 18:30:00+00:00,23.6455,19.5455,20.458,25.020823,21.466105,22.422752,42234.305,7.8,11.0,14.05845
2007-10-26 18:30:00+00:00,24.4955,18.9455,20.822584,26.737406,20.816347,22.83951,42195.65,8.5,18.0,14.118243
2007-10-27 18:30:00+00:00,20.8955,18.095499,19.4955,22.73154,19.477413,21.476639,42157.473,7.5999994,16.0,9.19939
2007-10-28 18:30:00+00:00,22.9955,18.095499,20.049667,24.342514,20.040565,21.835678,42119.812,12.599999,17.0,14.578888
2007-10-29 18:30:00+00:00,25.345499,17.7955,21.437166,28.03188,19.79397,23.705292,42082.355,1.0,6.0,7.771331
2007-10-30 18:30:00+00:00,25.3955,18.8955,21.972586,26.76755,21.166264,23.76539,42045.0,0.0,0.0,15.315873
2007-10-31 18:30:00+00:00,25.6455,18.7955,21.424667,27.939987,20.90444,23.768827,42007.79,6.7,7.0,13.18308
2007-11-01 18:30:00+00:00,25.595499,17.9455,20.907999,28.796879,20.236588,23.289145,41970.754,4.3,7.0,10.948973
2007-11-02 18:30:00+00:00,25.4455,19.3955,21.553833,26.950653,21.603104,23.452896,41933.938,2.3,6.0,14.494192
2007-11-03 18:30:00+00:00,23.5455,19.3955,20.893417,25.348465,21.769688,23.087301,41897.37,6.2,12.0,14.05845
2007-11-04 18:30:00+00:00,25.3955,19.1455,21.453835,27.621143,21.477642,23.786283,41861.1,4.1,7.0,12.181624
2007-11-05 18:30:00+00:00,26.2455,17.7455,21.6455,29.002487,19.984598,24.445059,41825.16,2.1,7.0,6.193674
2007-11-06 18:30:00+00:00,26.2455,17.9955,21.4955,28.807667,20.106018,23.598623,41789.59,0.0,0.0,10.805998
2007-11-07 18:30:00+00:00,26.2455,15.7455,21.033003,28.404007,16.650057,22.5524,41754.43,0.0,0.0,9.290511
2007-11-08 18:30:00+00:00,26.0455,17.6955,21.291334,28.580849,18.604942,22.952774,41719.72,0.0,0.0,8.557102
2007-11-09 18:30:00+00:00,25.9455,16.345499,20.816336,27.589815,17.521246,21.725412,41685.504,0.0,0.0,9.605998
2007-11-10 18:30:00+00:00,25.8955,15.0955,20.418417,26.770222,15.628532,20.89776,41651.824,0.0,0.0,13.089354
2007-11-11 18:30:00+00:00,25.6455,15.695499,20.49342,26.660133,16.323538,20.94332,41618.72,0.0,0.0,12.979984
2007-11-12 18:30:00+00:00,25.3955,14.5955,19.858,26.531218,14.582535,19.9024,41586.227,0.0,0.0,11.304229
2007-11-13 18:30:00+00:00,25.1455,12.945499,19.108,25.1265,12.1923275,18.334808,41554.402,0.0,0.0,14.512064
2007-11-14 18:30:00+00:00,25.7455,10.945499,18.655916,25.745596,9.198465,17.613451,41523.285,0.0,0.0,13.397612
2007-11-15 18:30:00+00:00,25.345499,12.0955,18.710085,25.368841,10.4887,17.616,41492.914,0.0,0.0,10.464797
2007-11-16 18:30:00+00:00,24.6955,11.6455,18.414251,24.16078,10.528392,17.202215,41463.344,0.0,0.0,14.773164
2007-11-17 18:30:00+00:00,25.5455,13.8455,19.387167,26.014671,13.806164,19.290953,41434.59,0.0,0.0,11.841756
2007-11-18 18:30:00+00:00,24.3955,18.2455,20.689253,25.64118,19.357061,21.84358,41406.383,2.4,7.0,16.263872
2007-11-19 18:30:00+00:00,23.0455,18.4455,19.908,24.256643,19.626196,21.21741,41378.625,1.7000002,6.0,20.746122
2007-11-20 18:30:00+00:00,25.345499,17.595499,21.112165,25.955614,18.791304,22.0243,41351.355,0.4,3.0,17.555305
2007-11-21 18:30:00+00:00,25.6455,17.1955,21.21425,26.682793,17.835073,22.160135,41324.6,0.0,0.0,14.654254
2007-11-22 18:30:00+00:00,25.5455,15.8955,20.112167,26.235708,14.599499,20.148817,41298.402,0.0,0.0,11.384198
2007-11-23 18:30:00+00:00,25.4455,12.1455,18.399668,25.06045,10.560617,16.915102,41272.785,0.0,0.0,12.594856
2007-11-24 18:30:00+00:00,25.1455,10.695499,17.778833,24.693972,8.374469,16.226805,41247.793,0.0,0.0,12.229406
2007-11-25 18:30:00+00:00,25.1955,10.8955,18.780916,25.63894,9.690019,18.522589,41223.457,0.0,0.0,16.263872
2007-11-26 18:30:00+00:00,26.7955,17.095499,21.214252,27.968243,17.997591,22.131851,41199.81,0.0,0.0,11.183201
2007-11-27 18:30:00+00:00,25.345499,17.3955,21.308,26.189026,19.119238,22.484024,41176.887,0.1,1.0,10.1887
2007-11-28 18:30:00+00:00,25.845499,17.3955,21.38925,27.49393,18.910887,22.325005,41154.723,0.0,0.0,11.726277
2007-11-29 18:30:00+00:00,25.9955,15.4955,19.968418,26.237719,15.760244,19.562117,41133.363,0.0,0.0,13.441071
2007-11-30 18:30:00+00:00,25.845499,14.6455,19.937166,26.68712,14.721739,19.840273,41112.83,0.0,0.0,13.039754
2007-12-01 18:30:00+00:00,25.0455,15.4955,19.885082,24.427582,15.848806,19.975641,41093.168,0.0,0.0,13.1041975
2007-12-02 18:30:00+00:00,25.345499,17.595499,20.503832,25.531136,18.399996,20.839045,41074.414,0.0,0.0,14.869351
2007-12-03 18:30:00+00:00,25.4955,17.3955,20.558,24.344448,17.734362,20.28024,41056.594,0.0,0.0,20.774214
2007-12-04 18:30:00+00:00,23.7955,16.345499,19.718416,22.510164,16.333115,19.022116,41039.758,0.1,1.0,22.553936
2007-12-05 18:30:00+00:00,23.3955,17.4455,19.889252,22.777363,17.175194,19.54556,41023.93,0.2,2.0,20.008356
2007-12-06 18:30:00+00:00,23.6955,17.3955,19.9705,23.366957,17.901524,20.125366,41009.16,0.6,4.0,18.64369
2007-12-07 18:30:00+00:00,26.3955,16.4455,21.047585,26.986061,17.178156,21.40296,40995.465,0.0,0.0,12.641076
2007-12-08 18:30:00+00:00,25.6955,17.0455,20.851751,27.189653,18.085466,21.566618,40982.695,0.0,0.0,13.450708
2007-12-09 18:30:00+00:00,26.1455,16.9455,21.0205,26.775269,17.84717,21.347137,40970.797,0.0,0.0,13.009903
2007-12-10 18:30:00+00:00,26.7455,15.5455,20.662169,27.335264,15.891354,20.868813,40959.773,0.0,0.0,13.493999
2007-12-11 18:30:00+00:00,26.3955,17.345499,21.178833,26.768127,18.324474,21.61717,40949.65,0.0,0.0,13.32
2007-12-12 18:30:00+00:00,25.1955,17.5455,20.70592,24.602316,17.00935,20.752554,40940.42,0.0,0.0,15.827721
2007-12-13 18:30:00+00:00,21.7455,17.095499,19.08925,21.124,16.363491,18.365652,40932.11,0.1,1.0,16.65754
2007-12-14 18:30:00+00:00,24.4455,16.595499,20.553835,24.20384,17.151148,20.706053,40924.715,0.0,0.0,14.182355
2007-12-15 18:30:00+00:00,26.0455,17.0455,20.643415,24.535748,17.020222,19.950577,40918.254,0.0,0.0,20.418695
2007-12-16 18:30:00+00:00,25.9955,16.6955,20.528835,24.473991,16.35003,19.523794,40912.73,0.0,0.0,22.870626
2007-12-17 18:30:00+00:00,20.6455,17.2955,18.5705,19.549015,16.996029,18.112074,40908.164,4.5,6.0,24.458813
2007-12-18 18:30:00+00:00,19.7455,17.4455,18.4955,20.912983,16.995216,18.879318,40904.55,22.9,20.0,22.961115
2007-12-19 18:30:00+00:00,23.9455,18.8955,20.566332,24.330421,19.79477,21.289455,40901.902,3.6,17.0,22.007162
2007-12-20 18:30:00+00:00,25.9955,18.3955,21.347586,26.641464,19.55759,22.207994,40900.234,0.2,1.0,19.296133
2007-12-21 18:30:00+00:00,26.4955,15.9955,20.722586,26.736609,16.672907,21.078604,40899.547,0.0,0.0,14.345898
2007-12-22 18:30:00+00:00,26.6955,13.445499,19.672583,26.717022,13.069744,19.584671,40899.85,0.0,0.0,12.397806
2007-12-23 18:30:00+00:00,27.095499,11.3955,18.899668,25.741282,10.459686,17.795954,40901.156,0.0,0.0,14.512064
2007-12-24 18:30:00+00:00,27.3955,10.7455,18.916334,26.498682,8.855424,17.538378,40903.465,0.0,0.0,12.475961
2007-12-25 18:30:00+00:00,27.345499,12.9955,19.799667,26.810076,11.889019,18.893555,40906.78,0.0,0.0,13.044722
2007-12-26 18:30:00+00:00,27.2455,13.3455,20.035086,27.55441,12.73966,19.864426,40911.12,0.0,0.0,10.691453
2007-12-27 18:30:00+00:00,27.4955,14.9955,20.83092,28.235321,15.155273,21.26489,40916.49,0.0,0.0,9.504273
2007-12-28 18:30:00+00:00,28.345499,14.3455,21.366331,28.938423,14.392067,21.691053,40922.938,0.0,0.0,11.592894
2007-12-29 18:30:00+00:00,28.1455,14.7955,21.403833,28.76374,15.568253,21.996008,40930.48,0.0,0.0,12.594856
2007-12-30 18:30:00+00:00,26.7455,15.3955,20.449667,27.228565,16.156408,20.802423,40939.094,0.0,0.0,12.43434
2007-12-31 18:30:00+00:00,27.4955,15.9955,20.462168,26.671356,16.591156,20.236982,40948.742,0.0,0.0,12.594856
2008-01-01 18:30:00+00:00,27.4455,13.0955,19.795502,26.079771,12.890236,19.038885,40959.414,0.0,0.0,14.168641
2008-01-02 18:30:00+00:00,26.845499,11.9955,19.103832,24.614086,11.107291,17.528858,40971.08,0.0,0.0,15.256526
2008-01-03 18:30:00+00:00,25.4455,12.4955,19.46425,25.51532,10.558799,19.009628,40983.707,0.0,0.0,15.124284
2008-01-04 18:30:00+00:00,24.9455,16.095499,20.320501,23.556993,14.7536125,19.878916,40997.285,0.0,0.0,15.893093
2008-01-05 18:30:00+00:00,26.3955,13.3455,19.1705,24.885853,12.039347,17.598356,41011.78,0.0,0.0,16.343367
2008-01-06 18:30:00+00:00,26.2455,12.6455,18.941334,24.90685,11.8081665,17.810373,41027.164,0.0,0.0,17.555305
2008-01-07 18:30:00+00:00,26.595499,12.9955,19.172585,24.215242,11.8155575,17.43905,41043.418,0.0,0.0,16.516901
2008-01-08 18:30:00+00:00,27.7955,13.0455,19.843416,26.13235,10.740676,18.060863,41060.516,0.0,0.0,11.304229
2008-01-09 18:30:00+00:00,28.9455,12.4955,20.407999,27.242025,12.138355,19.290766,41078.426,0.0,0.0,10.538843
2008-01-10 18:30:00+00:00,29.1455,13.0955,20.633001,26.80195,12.616999,19.23812,41097.133,0.0,0.0,13.276144
2008-01-11 18:30:00+00:00,28.595499,12.0455,20.033003,25.967346,10.945681,18.281681,41116.605,0.0,0.0,14.84318
2008-01-12 18:30:00+00:00,28.8955,13.195499,20.48925,26.736658,11.379991,18.603216,41136.82,0.0,0.0,16.09969
2008-01-13 18:30:00+00:00,28.6955,12.8455,20.580917,27.728693,12.300701,19.465324,41157.746,0.0,0.0,11.183201
2008-01-14 18:30:00+00:00,28.595499,12.8455,20.497583,26.704264,11.481359,18.656675,41179.367,0.0,0.0,15.124284
2008-01-15 18:30:00+00:00,28.8955,13.2455,20.610085,26.999407,12.276264,19.019,41201.65,0.0,0.0,15.111424
2008-01-16 18:30:00+00:00,28.1955,12.695499,20.260082,26.542498,12.120535,18.822424,41224.594,0.0,0.0,13.70839
2008-01-17 18:30:00+00:00,28.095499,12.4955,19.980917,26.299849,12.121681,18.253866,41248.43,0.0,0.0,10.514218
2008-01-18 18:30:00+00:00,28.2955,10.945499,19.641336,27.522518,10.052326,18.254133,41273.223,0.0,0.0,10.182337
2008-01-19 18:30:00+00:00,29.095499,12.5455,20.630917,29.63348,12.150639,20.076874,41298.93,0.0,0.0,9.779817
2008-01-20 18:30:00+00:00,29.4455,13.1455,21.382998,30.234806,13.148914,21.210073,41325.504,0.0,0.0,11.019764
2008-01-21 18:30:00+00:00,29.345499,16.6955,22.343416,31.064278,17.646463,23.068392,41352.9,0.0,0.0,10.296251
2008-01-22 18:30:00+00:00,29.5455,16.0455,22.683004,31.646156,17.11843,23.541609,41381.08,0.0,0.0,11.090103
2008-01-23 18:30:00+00:00,29.7955,17.4955,23.101751,32.110897,18.319122,24.02968,41409.992,0.0,0.0,11.4862
2008-01-24 18:30:00+00:00,28.6955,16.845499,23.180916,29.577564,17.204504,23.755415,41439.605,0.0,0.0,10.383987
2008-01-25 18:30:00+00:00,28.8955,17.9955,23.310083,29.936195,19.145765,23.64955,41469.875,0.0,0.0,8.647496
2008-01-26 18:30:00+00:00,28.6955,17.9955,23.178835,30.53135,18.788422,23.946196,41500.75,0.0,0.0,11.792404
2008-01-27 18:30:00+00:00,27.4455,18.9455,22.462166,27.746449,20.015926,22.86978,41532.207,0.2,2.0,15.778518
2008-01-28 18:30:00+00:00,28.4955,18.345499,22.855919,30.66024,19.657944,23.878473,41564.188,0.0,0.0,16.645864
2008-01-29 18:30:00+00:00,28.7455,18.4955,23.230917,30.021809,19.605612,23.77033,41596.664,0.0,0.0,12.224107
2008-01-30 18:30:00+00:00,28.7455,17.7955,22.951752,29.408958,17.968643,22.597473,41629.59,0.0,0.0,9.178235
2008-01-31 18:30:00+00:00,28.6455,17.8955,23.070503,29.847355,17.929905,23.960512,41662.93,0.0,0.0,11.792404
2008-02-01 18:30:00+00:00,28.7455,18.9955,23.343414,29.746918,20.795929,24.31276,41696.645,0.0,0.0,12.661564
2008-02-02 18:30:00+00:00,27.595499,19.2455,22.549667,28.650196,20.827303,23.744413,41730.69,0.4,3.0,14.618837
2008-02-03 18:30:00+00:00,26.095499,18.3955,22.128832,26.782505,19.443386,22.775335,41765.043,0.8,5.0,14.689588
2008-02-04 18:30:00+00:00,27.9955,17.8955,22.65592,29.145714,19.514078,23.354515,41799.656,0.0,0.0,15.077082
2008-02-05 18:30:00+00:00,28.9955,17.345499,22.764246,29.691006,18.67399,23.147932,41834.51,0.0,0.0,13.049689
2008-02-06 18:30:00+00:00,27.8955,16.595499,22.78092,29.717342,17.75523,23.401176,41869.926,0.0,0.0,10.691453
2008-02-07 18:30:00+00:00,28.1455,19.4455,22.991335,29.933487,20.793312,24.706718,41905.992,1.9000001,6.0,11.879999
2008-02-08 18:30:00+00:00,26.0455,19.9955,22.48925,28.759388,22.31185,25.017199,41942.664,10.799999,11.0,9.0
2008-02-09 18:30:00+00:00,27.2455,19.095499,21.972586,30.516151,21.390003,24.45697,41979.9,18.400002,9.0,10.495713
2008-02-10 18:30:00+00:00,26.595499,18.9955,22.226748,29.006237,21.152147,24.365118,42017.656,1.3000001,7.0,10.144082
2008-02-11 18:30:00+00:00,26.9455,19.6455,22.687166,29.905117,21.555618,24.583433,42055.89,0.0,0.0,11.183201
2008-02-12 18:30:00+00:00,27.345499,18.7455,22.855917,29.439655,20.708649,24.31135,42094.566,0.0,0.0,11.726277
2008-02-13 18:30:00+00:00,27.2955,18.7455,22.43717,29.82602,20.526031,23.933748,42133.645,0.4,2.0,11.525623
